0.851380570641,0.855904774666
0.857581843554,0.860285726547
0.860337972685,0.861285701116
0.860910310763,0.861047654311
0.862910736685,0.863523842812
0.863816467846,0.865047643026
0.864344353555,0.8638571558
0.864622189655,0.865333369573
0.866016923741,0.864619075298
0.866211408059,0.865285726547
0.866956002469,0.864285725117
0.867028243569,0.866428620338
0.86805067063,0.86471429952
0.867133818354,0.866714304765
0.868534104647,0.866142882983
0.869350935673,0.86742858394
0.869801033922,0.86714288489
0.869939954511,0.868285720507
0.870139993966,0.86876192824
0.870884589815,0.866666681608
0.872484919843,0.868000031153
0.873368438641,0.869428594271
0.873085043826,0.869000003497
0.873218407328,0.868571425915
0.874190826324,0.869000026544
0.87469093449,0.86980953296
0.876124556062,0.867571446419
0.87650241416,0.869619053841
0.878352795565,0.871095254262
0.878113863029,0.867857154051
